subjectID,age,gender,block_i,trial_i,go_cue,block,fixation_duration,blank_interval,response,rt,correct,inter_trial_interval,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
l4va,null,null,1,37,left,fixed-filled,600,0,leftarrow,351,true,1000,focus,yes,199240,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,38,right,fixed-filled,600,0,rightarrow,302,true,1500,focus,yes,203156,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,39,left,fixed-filled,600,0,leftarrow,394,true,1500,focus,yes,207161,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,40,right,fixed-filled,600,0,rightarrow,318,true,1300,focus,yes,210686,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,41,right,fixed-filled,600,0,rightarrow,491,true,1000,focus,yes,213783,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,42,left,fixed-filled,600,0,leftarrow,325,true,1200,focus,yes,217120,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,43,right,fixed-filled,600,0,rightarrow,342,true,1400,focus,yes,220870,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,44,left,fixed-filled,600,0,leftarrow,391,true,1100,focus,yes,224072,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,45,right,fixed-filled,600,0,rightarrow,346,true,1000,focus,yes,227028,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,46,left,fixed-filled,600,0,leftarrow,342,true,1000,focus,yes,229981,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,47,left,fixed-filled,600,0,leftarrow,431,true,1500,focus,yes,234023,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,48,right,fixed-filled,600,0,rightarrow,437,true,1400,focus,yes,237869,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,49,right,fixed-filled,600,0,rightarrow,514,true,1400,focus,yes,241792,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,50,left,fixed-filled,600,0,leftarrow,537,true,1400,focus,yes,245744,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,51,left,fixed-filled,600,0,leftarrow,548,true,1400,focus,yes,249704,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,52,right,fixed-filled,600,0,rightarrow,297,true,1500,focus,yes,253622,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,53,left,fixed-filled,600,0,leftarrow,462,true,1200,focus,yes,257105,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,54,right,fixed-filled,600,0,rightarrow,275,true,1400,focus,yes,260801,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,55,right,fixed-filled,600,0,rightarrow,310,true,1500,focus,yes,264724,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,56,left,fixed-filled,600,0,leftarrow,455,true,1300,focus,yes,268395,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,57,left,fixed-filled,600,0,leftarrow,441,true,1400,focus,yes,272257,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,58,right,fixed-filled,600,0,rightarrow,445,true,1000,focus,yes,275319,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,59,right,fixed-filled,600,0,rightarrow,516,true,1100,focus,yes,278650,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,60,left,fixed-filled,600,0,undefined,-600,false,1400,focus,yes,283074,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,61,left,fixed-filled,600,0,leftarrow,544,true,1400,focus,yes,288434,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,62,right,fixed-filled,600,0,rightarrow,663,true,1000,focus,yes,291717,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,63,left,fixed-filled,600,0,leftarrow,506,true,1300,focus,yes,295442,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,64,right,fixed-filled,600,0,rightarrow,729,true,1000,focus,yes,298782,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,65,right,fixed-filled,600,0,rightarrow,510,true,1100,focus,yes,302106,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,66,left,fixed-filled,600,0,leftarrow,393,true,1200,focus,yes,305512,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,67,left,fixed-filled,600,0,leftarrow,515,true,1400,focus,yes,309440,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,68,right,fixed-filled,600,0,rightarrow,444,true,1300,focus,yes,313097,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,69,left,fixed-filled,600,0,leftarrow,393,true,1400,focus,yes,316904,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,1,70,right,fixed-filled,600,0,rightarrow,810,true,1500,focus,yes,321328,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,71,right,fixed-blank,300,300,rightarrow,502,true,1000,focus,yes,337825,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,72,left,fixed-blank,300,300,leftarrow,351,true,1500,focus,yes,341792,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,73,left,fixed-blank,300,300,rightarrow,359,false,1000,focus,yes,344769,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,74,right,fixed-blank,300,300,rightarrow,445,true,1200,focus,yes,348234,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,75,left,fixed-blank,300,300,leftarrow,387,true,1300,focus,yes,351842,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,76,right,fixed-blank,300,300,rightarrow,384,true,1000,focus,yes,354845,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,77,left,fixed-blank,300,300,leftarrow,346,true,1400,focus,yes,358609,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,78,right,fixed-blank,300,300,rightarrow,402,true,1100,focus,yes,361820,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,79,left,fixed-blank,300,300,leftarrow,386,true,1400,focus,yes,365625,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,80,right,fixed-blank,300,300,rightarrow,408,true,1000,focus,yes,368653,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,81,left,fixed-blank,300,300,leftarrow,370,true,1100,focus,yes,371843,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,82,right,fixed-blank,300,300,rightarrow,307,true,1400,focus,yes,375567,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,83,right,fixed-blank,300,300,rightarrow,435,true,1000,focus,yes,378621,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,84,left,fixed-blank,300,300,leftarrow,350,true,1300,focus,yes,382187,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,85,right,fixed-blank,300,300,rightarrow,294,true,1500,focus,yes,386098,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,86,left,fixed-blank,300,300,leftarrow,322,true,1300,focus,yes,389633,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,87,right,fixed-blank,300,300,rightarrow,309,true,1400,focus,yes,393357,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,88,left,fixed-blank,300,300,leftarrow,340,true,1500,focus,yes,397311,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,89,left,fixed-blank,300,300,leftarrow,534,true,1500,focus,yes,401463,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,90,right,fixed-blank,300,300,rightarrow,331,true,1500,focus,yes,405416,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,91,left,fixed-blank,300,300,leftarrow,399,true,1200,focus,yes,408834,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,92,right,fixed-blank,300,300,rightarrow,502,true,1500,focus,yes,412950,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,93,right,fixed-blank,300,300,rightarrow,448,true,1100,focus,yes,416211,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,94,left,fixed-blank,300,300,leftarrow,343,true,1200,focus,yes,419571,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,95,right,fixed-blank,300,300,rightarrow,373,true,1400,focus,yes,423358,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,96,left,fixed-blank,300,300,leftarrow,469,true,1500,focus,yes,427439,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,97,right,fixed-blank,300,300,rightarrow,309,true,1300,focus,yes,430965,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,98,left,fixed-blank,300,300,leftarrow,399,true,1300,focus,yes,434580,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,99,left,fixed-blank,300,300,leftarrow,431,true,1300,focus,yes,438225,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,100,right,fixed-blank,300,300,rightarrow,337,true,1300,focus,yes,441780,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,101,left,fixed-blank,300,300,leftarrow,349,true,1200,focus,yes,445138,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,102,right,fixed-blank,300,300,rightarrow,359,true,1500,focus,yes,449105,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,103,right,fixed-blank,300,300,rightarrow,453,true,1100,focus,yes,452373,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,104,left,fixed-blank,300,300,leftarrow,315,true,1300,focus,yes,455894,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,105,right,fixed-blank,300,300,rightarrow,327,true,1200,focus,yes,459242,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,106,left,fixed-blank,300,300,leftarrow,336,true,1000,focus,yes,462197,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,107,right,fixed-blank,300,300,rightarrow,343,true,1400,focus,yes,465956,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,108,left,fixed-blank,300,300,leftarrow,328,true,1200,focus,yes,469302,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,109,right,fixed-blank,300,300,rightarrow,343,true,1400,focus,yes,473067,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,110,left,fixed-blank,300,300,leftarrow,715,true,1000,focus,yes,476393,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,111,right,fixed-blank,300,300,rightarrow,307,true,1300,focus,yes,479917,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,112,left,fixed-blank,300,300,leftarrow,338,true,1400,focus,yes,483675,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,113,left,fixed-blank,300,300,leftarrow,602,true,1200,focus,yes,487299,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,114,right,fixed-blank,300,300,rightarrow,346,true,1100,focus,yes,490462,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,115,left,fixed-blank,300,300,leftarrow,348,true,1100,focus,yes,493629,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,116,right,fixed-blank,300,300,rightarrow,388,true,1000,focus,yes,496634,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,117,left,fixed-blank,300,300,leftarrow,309,true,1500,focus,yes,500562,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,118,right,fixed-blank,300,300,rightarrow,400,true,1500,focus,yes,504580,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,119,right,fixed-blank,300,300,rightarrow,450,true,1100,focus,yes,507842,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,2,120,left,fixed-blank,300,300,leftarrow,442,true,1500,focus,yes,511906,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,121,left,varied,400,0,leftarrow,410,true,1500,focus,yes,520438,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,122,right,varied,400,0,rightarrow,339,true,1400,focus,yes,523992,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,123,left,varied,400,0,leftarrow,369,true,1500,focus,yes,527783,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,124,right,varied,800,0,rightarrow,337,true,1100,focus,yes,531137,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,125,left,varied,800,0,leftarrow,359,true,1100,focus,yes,534518,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,126,right,varied,800,0,rightarrow,386,true,1000,focus,yes,537718,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,127,right,varied,800,0,rightarrow,433,true,1100,focus,yes,541166,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,128,left,varied,1000,0,leftarrow,352,true,1000,focus,yes,544532,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,129,right,varied,400,0,rightarrow,377,true,1400,focus,yes,548128,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,130,left,varied,800,0,leftarrow,389,true,1000,focus,yes,551333,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,131,left,varied,400,0,leftarrow,478,true,1300,focus,yes,554830,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,132,right,varied,600,0,rightarrow,332,true,1300,focus,yes,558382,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,133,left,varied,800,0,leftarrow,368,true,1400,focus,yes,562370,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,134,right,varied,400,0,rightarrow,426,true,1400,focus,yes,566011,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,135,left,varied,800,0,leftarrow,345,true,1100,focus,yes,569375,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,136,right,varied,400,0,rightarrow,394,true,1400,focus,yes,572987,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,137,left,varied,200,0,leftarrow,372,true,1200,focus,yes,575980,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,138,right,varied,600,0,rightarrow,419,true,1500,focus,yes,580020,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,139,right,varied,800,0,rightarrow,499,true,1500,focus,yes,584338,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,140,left,varied,1000,0,leftarrow,329,true,1500,focus,yes,588687,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,141,left,varied,400,0,leftarrow,417,true,1400,focus,yes,592318,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,142,right,varied,1000,0,rightarrow,315,true,1200,focus,yes,596050,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,143,left,varied,400,0,leftarrow,371,true,1100,focus,yes,599041,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,144,right,varied,800,0,rightarrow,493,true,1100,focus,yes,602554,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,145,left,varied,1000,0,leftarrow,333,true,1200,focus,yes,606301,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,146,right,varied,800,0,rightarrow,437,true,1000,focus,yes,609559,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,147,left,varied,800,0,leftarrow,646,true,1100,focus,yes,613226,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,148,right,varied,800,0,rightarrow,441,true,1500,focus,yes,617485,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,149,right,varied,400,0,rightarrow,461,true,1000,focus,yes,620366,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,150,left,varied,800,0,leftarrow,601,true,1300,focus,yes,624376,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,151,left,varied,1000,0,leftarrow,501,true,1300,focus,yes,628492,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,152,right,varied,200,0,rightarrow,364,true,1300,focus,yes,631671,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,153,right,varied,800,0,rightarrow,503,true,1500,focus,yes,635988,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,154,left,varied,200,0,leftarrow,379,true,1000,focus,yes,638585,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,155,left,varied,1000,0,leftarrow,509,true,1500,focus,yes,643105,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,156,right,varied,200,0,rightarrow,388,true,1400,focus,yes,646509,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,157,right,varied,200,0,undefined,-200,false,1100,focus,yes,649935,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,158,left,varied,200,0,leftarrow,363,true,1500,focus,yes,655027,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
l4va,null,null,3,159,right,varied,400,0,rightarrow,344,true,1300,focus,yes,658388,Chrome,88.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
