subjectID,age,gender,block_i,trial_i,go_cue,block,fixation_duration,blank_interval,response,rt,correct,inter_trial_interval,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
pvmr,null,null,0,1,left,practice,600,0,leftarrow,464,TRUE,1300,focus,yes,27083,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,2,right,practice,600,0,rightarrow,351,TRUE,1200,focus,yes,31201,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,3,left,practice,600,0,leftarrow,376,TRUE,1200,focus,yes,35342,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,4,right,practice,600,0,rightarrow,411,TRUE,1400,focus,yes,39919,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,5,right,practice,600,0,rightarrow,425,TRUE,1200,focus,yes,44112,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,6,left,practice,600,0,leftarrow,390,TRUE,1500,focus,yes,48867,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,7,left,practice,600,0,leftarrow,420,TRUE,1000,focus,yes,52653,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,8,right,practice,600,0,rightarrow,360,TRUE,1500,focus,yes,57379,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,9,right,practice,600,0,rightarrow,383,TRUE,1300,focus,yes,61725,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,10,left,practice,600,0,leftarrow,357,TRUE,1400,focus,yes,66245,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,11,right,practice,600,0,rightarrow,401,TRUE,1100,focus,yes,70205,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,12,left,practice,600,0,leftarrow,487,TRUE,1000,focus,yes,74059,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,13,right,practice,600,0,rightarrow,399,TRUE,1300,focus,yes,78430,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,14,left,practice,600,0,leftarrow,478,TRUE,1100,focus,yes,82470,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,15,right,practice,600,0,rightarrow,322,TRUE,1100,focus,yes,86355,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,16,left,practice,600,0,leftarrow,415,TRUE,1200,focus,yes,90537,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,17,left,practice,600,0,leftarrow,419,TRUE,1500,focus,yes,95323,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,18,right,practice,600,0,rightarrow,320,TRUE,1100,focus,yes,99205,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,19,right,practice,600,0,rightarrow,383,TRUE,1400,focus,yes,103753,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
pvmr,null,null,0,20,left,practice,600,0,leftarrow,527,TRUE,1400,focus,yes,108444,Chrome,88,macOS,11.2.1,undefined,undefined,1366 x 768,1366 x 768
