subjectID,age,gender,block_i,trial_i,go_cue,block,fixation_duration,blank_interval,response,rt,correct,inter_trial_interval,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
6rk0,null,null,0,1,right,practice,600,0,rightarrow,458,true,1000,focus,yes,49506,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,2,left,practice,600,0,leftarrow,419,true,1500,focus,yes,54281,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,3,right,practice,600,0,rightarrow,322,true,1300,focus,yes,58557,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,4,left,practice,600,0,leftarrow,370,true,1100,focus,yes,62482,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,5,left,practice,600,0,leftarrow,469,true,1500,focus,yes,67307,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,6,right,practice,600,0,rightarrow,421,true,1200,focus,yes,71482,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,7,left,practice,600,0,leftarrow,421,true,1100,focus,yes,75457,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,8,right,practice,600,0,rightarrow,346,true,1100,focus,yes,79357,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,9,left,practice,600,0,leftarrow,369,true,1000,focus,yes,83082,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,10,right,practice,600,0,rightarrow,371,true,1400,focus,yes,87609,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,11,right,practice,600,0,rightarrow,392,true,1500,focus,yes,92356,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
6rk0,null,null,0,12,left,practice,600,0,leftarrow,395,true,1000,focus,yes,96106,Chrome,88.0,Windows,10,undefined,undefined,1920 x 1080,1920 x 1080
